Ticker&Date,EPS,AvgV%,VF%,priceChange,50MA%,Title,FutP
ENTL,-1.22,1.577760825,0.010668268,-0.015564202,-0.002955665,,-0.003486056
ENUM,-0.04,0.651618662,0.00049467,0.0625,-0.055555556,,0.058823529
ENV,-0.49,0.939596142,0.00586031,-0.041168659,-0.032690247,4,-0.018465909
ENVA,0.8,1.119801802,0.00658017,-0.005434783,-0.021390374,,0.02247191
ENZ,0.97,0.733159427,0.003174938,-0.060842434,0.110701107,,-0.001675042
ENZN,0.3,0.560598075,0.001190597,0.007853403,0.032171582,,0.002695418
ENZY,0.19,1.341531093,0.002693094,0.016105417,-0.033426184,,0.005873715
EOG.V20161024,-0.054,0.044259538,7.02E-06,0,0.057142857,,#N/A
EOG,-9.38,0.469208823,0.002606864,-0.008664955,-0.009935897,1,-0.008323424
EOM.TO,-0.06,0.086655113,2.67E-05,0,-0.16,,0.097560976
EOPT,-0.54,2.557544757,6.82E-05,0,-0.00990099,,#N/A
EPAM,1.88,0.649643366,0.004632171,-0.013731343,-0.016959238,,-0.021126761
EPAY,-0.52,0.329383107,0.003596435,-0.011289622,-0.008707009,,-0.015357613
EPC,-1.56,0.441468335,0.003897189,-0.00091134,-0.009039256,1,-0.012902385
EPD,1.25,4.623885902,0.015403195,-0.018304072,-0.025222552,,-0.01436673
EPE,-13.93,1.05499505,0.075247239,-0.004514673,0.065217391,,-0.016203704
EPIX,-0.3,1.993100805,0.000413618,0.009174312,-0.12,,0.03286385
EPM-PA,0.73,2.01446281,7.78E-05,0.000399361,-0.024912417,,#N/A
EPM,0.73,2.799956166,0.013250728,-0.023779725,0.152141802,,0.00130039
EPO.V,-0.03,0.695137643,0.000607652,0,0,,-0.125
EPR,3.07,0.5190317,0.002994672,-0.007395668,-0.021736301,,-0.027664768
EPS.TO20161024,-0.55,2.078974895,0.000422681,0,-0.010067114,,#N/A
EPZM,-1.97,0.603812571,0.005664862,0,-0.005524862,,-0.016304348
EQB.TO,7.62,2.011330375,0.006149538,0.016663581,-0.044045961,,-0.023756906
EQBK,1.41,0.774762128,0.002037744,-0.01280644,0.053083528,,-0.011658518
EQC,1.34,0.453509424,0.003506774,-0.006205095,-0.002295082,1,-0.009054326
EQCO,1.34,1.047588913,0.000136004,0.000393546,-0.010124611,,0.003551697
EQFN,0.32,0.034376074,4.41E-05,0,0.005780347,,0
EQGP,0.69,0.884558264,0.003596996,-0.01012966,-0.031324346,5,0.004477004
EQI.TO20161021,-0.08,0.090444357,3.41E-05,0,0.030927835,,0
EQM,5.06,1.829249662,0.007519857,-0.015028902,-0.004802077,7,-0.023913043
EQR,11.46,1.041457078,0.007626439,0.005496336,-0.040984909,10,-0.01836969
EQT,-2.21,1.584288131,0.014721045,-0.001384402,-0.080583487,,0.032970451
EQY,0.54,0.746557451,0.005390925,-0.007467753,-0.026307026,1,-0.014020329
ERA,-0.22,0.380236263,0.001938904,-0.023752969,0.049808429,,-0.01097561
ERD.TO,-0.13,0.277318988,0.000362765,0,0.25,,0.020408163
ERF.TO,-6.02,1.187270431,0.007214598,-0.024691358,0.069977427,,-0.009687836
ERF,-4.58,0.985864035,0.004738067,-0.019390582,0.047337278,,-0.004341534
ERFB,-0.771,1.237487303,0.146000554,-0.214285714,4.5,,0
ERG.V20161024,-0.09,5.171740827,0.000993601,-0.083333333,-0.153846154,,#N/A
ERI,2.73,0.366430082,0.008190307,-0.043478261,-0.12886969,,0.004149378
ERIE,3.56,0.714112258,0.001050371,0.00019497,0.01704996,,-0.004105171
ERII,-0.03,2.277603489,0.027290706,-0.067833698,-0.121045392,,-0.010954617
ERJ,0.04,0.602290223,0.001266998,0.012594458,0.080064481,,-0.00347567
ERN,-2.19,0.249411603,8.82E-05,-0.02173913,-0.034334764,,-0.044444444
EROS,0.08,0.457766123,0.00326297,0.005865103,0.065879428,,-0.002941176
ERS,0.2,0.120890023,0.002998243,0.005607477,0.044660194,,-0.04318618
ES,2.72,0.795204123,0.003996212,0.006487488,0.004439512,,-0.001666667
ESBK,1.26,0.543485618,0.000878075,0.001863933,0.058070866,,#N/A
ESCA,0.61,0.391733967,0.000519924,-0.008032129,-0.004834811,,0.024193548
ESE.V,-0.02,54.97619048,0.420429716,0,0,,#N/A
ESE,1.62,0.728862866,0.002583268,-0.001123596,-0.02586018,,-0.004519774
ESEA,-3.84,0.141729626,0.016399132,-0.055810056,-0.155076738,,-0.145348837
ESES,-1.1,0.294847986,0.00136001,-0.010416667,-0.107981221,,-0.098791382
ESGR,12.7,0.626231039,0.001007131,0.004835298,0.014276127,,-0.009529482
ESI.TO,-1.14,1.028746755,0.001278759,-0.039281706,0.082174463,,-0.012062726
ESIO,-0.19,0.270372912,0.001944583,-0.038817006,-0.068100358,,0
ESL.TO,1.51,1.015032392,0.001554945,-0.015830116,-0.014498357,,-0.0012
ESL,1.62,0.578764212,0.003957537,-0.00137457,-0.027182646,,-0.009628611
ESLT,5.13,0.648751676,0.000669332,0.000309885,0.012652933,,-0.007692308
ESMC,-0.15,0.260664306,0.000454439,-0.048780488,-0.360655738,,-0.090697674
ESNC,-0.38,2.337898863,0.059369816,-0.127272727,-0.020408163,,-0.171948357
ESND,-1.05,0.699975498,0.004668202,-0.002132196,-0.033557047,,-0.135057471
ESNT,2.02,0.676546313,0.004540804,-0.010865755,0.040944301,,-0.027272727
ESP.TO,-0.1,3.372432296,0.006245807,0.016949153,-0.086294416,1,-0.028571429
ESP,1.38,0.333510074,0.000355568,-0.016929892,-0.012842085,1,#N/A
ESPR,-2.42,0.488956622,0.012736865,-0.013300083,-0.057936508,,-0.058425064
ESRT,0.31,1.412188473,0.015491897,0.002004008,-0.034749035,,-0.019766853
ESRX,4.05,0.782059501,0.004203565,0.00487595,-0.004970179,16,-0.017456713
ESS,4.16,1.197674995,0.006691206,0.005503686,-0.063609738,1,-0.006035732
ESSA,0.81,0.599405021,0.001010273,-0.005021521,0.004344678,,-0.010050251
ESTE,-9.19,0.363429771,0.003748082,-0.015889831,0.017524644,,-0.014656144
ESV.V,-0.004,0.10976346,2.37E-05,0.25,0.086956522,,#N/A
ESV,-5.79,0.934685149,0.026844701,-0.027777778,0.065989848,1,-0.060200669
ESXB,-0.04,0.563967651,0.000393126,0.001848429,0.001848429,,-0.005504587
ET.TO,0.94,0.714350051,0.000741774,0.012931034,-0.016148325,,-0.008443908
ETAK,-0.121,1.092335389,0.002273097,-0.042198778,-0.001736111,,0.058823529
ETE,1.1,0.922773461,0.006715482,-0.021857923,-0.034172662,10,-0.027249683
ETF.V20161021,0,3.253029965,0.002260807,-0.25,-0.25,,-0.25
ETFC,1.81,1.257552105,0.014237988,-0.027354571,-0.005663717,1,-0.00349406
ETH,2,1.275257789,0.010059429,-0.01461039,-0.042888679,7,-0.030744337
ETM,0.93,0.54166585,0.001288631,-0.014336918,0.033834586,,-0.014925373
ETN,4.05,0.853764876,0.004758787,0.000475059,-0.013275027,2,-0.027478532
ETP,-0.63,0.904410222,0.006641528,-0.016553596,-0.025020178,12,-0.033744856
ETR,0.97,1.806832769,0.012422899,-0.014011699,-0.055635179,9,0.004612159
ETRM,-2.89,0.193469891,0.05351612,-0.090909091,-0.230769231,,-0.038834951
ETSY,-0.15,1.031714844,0.021259949,-0.039007092,-0.064226519,,-0.030966767
ETX.TO,-0.03,0.715307582,2.22E-05,0.028571429,0.090909091,,0
EUK.V,-0.02,0.218005202,0.002103512,0.083333333,0.181818182,,0
EURN,2.08,0.745941042,0.005076521,0,-0.01459854,1,0
EV.V,-0.01,1.591494528,0.000343136,0.2,0.2,,0.1
EV,2.08,0.676522035,0.004315574,-0.011630981,-0.027315297,,-0.030130293
EVAR,-1.832,0.088869608,0.000384219,-0.073870968,-0.046601727,,0
EVBN,1.85,0.321747766,0.000344681,0.035514019,0.011687363,,-0.017045455
EVBS,0.46,2.070183647,0.004214813,-0.016826923,0.028930818,1,0
EVC,0.25,0.638932479,0.002923453,0.005856515,-0.065306122,,-0.016034985
EVDY,-0.93,6.869507863,0.104679893,-0.004761905,0.301369863,,-0.004761905
EVEP,-2.78,0.907600853,0.004433734,-0.018018018,-0.052173913,,-0.013392857
EVER,0.9,0.117705553,0.00237049,-0.002058672,0.005184033,,0.001550388
EVGN,-0.66,0.274906766,4.91E-05,0,-0.02672956,,0
EVH,-3.73,0.559294003,0.005794496,0.004255319,-0.001692047,,-0.052272727
EVHC,0.6,0.762541626,0.009886483,-0.001387604,-0.013254113,1,-0.041501976
EVK,0.7,0.055346588,7.46E-05,0.069767442,0.013215859,,0.11627907
EVLV,-0.2,0.244147731,0.001079874,0.009852217,-0.028436019,,0.057971014
EVOK,-1.65,0.06461087,0.011898728,-0.005555556,-0.109452736,,0.040935673
EVOL,0.24,0.079262241,0.000526035,0.011709602,-0.011441648,,0.002314815
EVR,1.28,1.584879319,0.014712943,0.010213556,0.049990349,,-0.037906137
EVRI,-1.77,0.740906224,0.003555848,-0.012765957,-0.025210084,,-0.048672566
EVTC,1.14,0.936018398,0.003624908,0,-0.046313224,,-0.012779553
EW.V,-0.04,4.24031477,0.002635657,0,-0.153846154,,#N/A
EW,2.42,3.213762914,0.018804107,-0.028459106,-0.036610169,11,-0.031512605
EWBC,2.84,0.680857663,0.004074321,-0.01068323,0.064136825,,-0.004502251
EXA,-0.23,0.437448342,0.001942239,-0.027064539,-0.086049544,,0
EXAC,1.11,0.37684938,0.000996098,-0.022222222,-0.025470653,,-0.014084507
EXAR,-0.09,0.52088988,0.002785808,0.009708738,0.025191676,,-0.008743169
EXAS,-1.82,0.764414999,0.030374817,-0.021478521,0.009793814,1,-0.102292769
EXC,1.49,0.943209354,0.004860866,0.012307692,-0.013197361,,-0.002697842
EXCU,2.54,0.101321804,8.91E-06,-0.001281504,-0.004046858,,0.002548853
EXE.TO,2.37,1.283552307,0.004495416,0.002083333,0.054824561,1,-0.014814815
EXEL,-0.84,0.490487995,0.015221947,0.005338078,-0.115113547,3,-0.032772365
EXF.TO,0.16,0.566599139,0.000256124,-0.026132404,0.124748491,,0.00877193
EXFO,0.16,2.979850865,0.006449863,-0.043478261,0.102902375,,-0.009280742
EXK,-1.39,0.617942817,0.013879991,0.024886878,-0.060165975,1,-0.03652968
EXLS,1.76,0.711964578,0.004862382,-0.001456816,-0.036932959,,-0.052943668
EXN.TO,-0.18,0.300464216,0.001503844,0.021164021,0.015789474,,-0.076923077
EXP,3.23,2.419240839,0.031926447,-0.002873922,0.033143449,1,-0.007981045
EXPD,2.39,0.698772487,0.003998098,-0.000793651,-0.010220126,,0.004946577
EXPE,1.35,0.873451041,0.016003855,0.003843137,0.103837861,4,0.003492618
EXPO,1.73,1.274860939,0.006656792,-0.003322259,0.125814734,,-0.002302515
EXPR,1.29,0.566888565,0.020557216,0.021757322,0.016652789,,-0.030253475
EXR,1.97,0.498156163,0.004499583,0.004402935,-0.031643941,,-0.052101517
EXS.V,-0.023,0.400628679,0.001407612,-0.0625,-0.166666667,,0
EXTN,1.35,0.663901424,0.002692967,-0.01910828,0.106466362,,-0.026944274
EXTR,-0.31,3.540758223,0.01896543,0.049019608,-0.004651163,2,-0.018779343
EYEG,-1.327,0.443267511,0.012405315,-0.024420024,-0.031515152,,-0.00625
EYES,-0.67,14.39074027,0.12144258,-0.014792899,0.037383178,5,-0.043478261
EZPW,-3.24,1.30765147,0.012546463,-0.015711645,0.016221374,,-0.033112583
F,2.12,1.231838538,0.011555289,-0.01659751,-0.025493421,19,-0.00592718
FAC,-0.69,0.533419509,0.000880771,-0.076086957,-0.114583333,,0.011363636
FAF,3.1,1.639768979,0.009100561,0.008399084,-0.020034628,2,-0.016418676
FALC,-0.332,0.764274446,0.001673982,-0.03525,-0.210192386,,-0.088311688
FANG,-7.76,0.72110182,0.01156184,-0.019126233,0.017756424,,0.002693742
FAR.TO,-0.149,0.367983835,3.46E-05,0,0.242138365,,0
FARE,-0.007,0.30767175,0.00126039,0.1,0,,0
FARM,5.4,0.808609551,0.018329513,-0.005366162,-0.064707628,,0.001239926
FARO,0.86,0.291221706,0.001927954,-0.005763689,-0.010894495,,-0.030259366
FAST,1.72,0.781557303,0.006478162,-0.005661348,-0.043564356,1,-0.015868953
FATE,-1.08,0.930076625,0.012180348,-0.046610169,-0.210526316,,-0.004464286
FB,2.09,0.738127726,0.005862203,-0.00906367,0.025583379,20,-0.015560953
FBC,2.34,1.878387722,0.011950116,-0.067653277,-0.040261153,8,0.009208103
FBHS,2.38,2.337602806,0.021974031,-0.047176685,-0.085649362,,0.005023256
FBI.V20161024,0.06,41.66666667,0.000152253,0,0,,0
FBIO,-1.39,0.633918129,0.002014513,-0.007604563,-0.047445255,,-0.016194332
FBIZ,1.92,0.397326248,0.000649959,-0.001325674,-0.01781834,,-0.006167401
FBMS,1.79,0.855179435,0.000955088,0.004651163,0.142857143,1,#N/A
FBNC,1.37,0.876228052,0.001830513,-0.000493097,0.019105078,,-0.009891197
FBNK,0.89,0.730149072,0.001109912,0.016806723,0.02484472,1,-0.016348774
FBP,0.35,1.143469632,0.005156486,-0.007312614,0.075247525,6,-0.027624309
FBPI,1.11,0.649350649,0.000128205,0,0.016949153,,0.005934718
FBR,1.15,1.405630415,0.010038785,0.010443864,0.084033613,,-0.003846154
FBRC,-2.82,0.850510179,0.003506643,-0.016891892,0.068281938,,-0.024647887
FBSS,-0.06,2.578470825,0.00153519,0,0.028610354,,#N/A
FC.TO,1,0.682559305,0.000929605,0.00071736,0.010869565,,0.008327299
FC,0.45,0.636965909,0.002387934,0.008152174,0.077861708,,-0.005434783
FCAU,0.51,3.687146679,0.015465266,-0.00456621,0.01552795,18,0.031518625
FCB,2.35,0.682701398,0.00474626,-0.004,-0.019942272,,-0.004010695
FCBC,1.38,1.209535364,0.001991492,0.048780488,-0.029146141,,-0.006513244
FCCO,0.95,0.283163265,0.000252429,0.013289037,-0.003919007,1,0.02027027
FCCY,1.09,1.487039954,0.001910931,0.002949853,0.017964072,1,-0.01359707
FCE-A,1.85,0.282965041,0.001687293,-0.016453382,-0.044404973,,-0.014025245
FCEL,-1.81,7.093194993,0.124460054,-0.025974026,-0.274661509,,-0.0875
FCF,0.53,0.534062635,0.001331437,-0.002,-0.002,,0.019
FCFP,0.59,0.534912718,0.001070473,-0.020512821,0.021390374,,-0.015544041
FCFS,1.96,0.992902579,0.008592053,0.003141361,0.011188516,,-0.04427334
FCH,-0.21,1.112250403,0.010987456,-0.007633588,0.004636785,1,-0.033587786
FCN,1.86,1.138595737,0.005513376,0.004505519,0.023175769,,-0.12319324
FCNCA,18.33,1.054607869,0.002733233,0.007952014,0.022994504,,0.002674633
FCPT,1.91,0.434048486,0.003085014,-0.002379819,0.012560386,,-0.028223844
FCR.TO,1.3,0.671814561,0.001557493,-0.006821282,-0.006821282,,-0.007407407
FCSC,-0.74,0.383801151,0.00361905,-0.045801527,-0.156545209,,-0.010882353
FCV.V,-0.05,0.021362688,1.48E-05,0,-0.125,,0.166666667
FCX,-10.55,1.853826806,0.044716576,0.010536398,0.026264591,13,0.004699248
FDC,-1.37,1.094424966,0.012216114,-0.017705382,0.025129342,,-0.014978602
FDEF,3.08,0.825875958,0.002922047,-0.011148008,-0.056146706,,0.001207729
FDML,-0.32,0.612966418,0.00217374,-0.004314995,-0.025343189,,-0.002157497
FDP,2.54,0.54312432,0.003469668,-0.002773246,0.023610181,,-0.017677185
FDS,8.19,1.054921067,0.009216535,-0.00591101,-0.077349732,7,-0.004646061
FDX,6.69,0.830059727,0.004616518,0.003443446,0.013021447,3,-0.001660084
FE,-1.4,1.004379777,0.009428265,0.001489425,0.022817159,,0.000295072
FEIM,-0.07,0.709230441,0.000730406,0.00106383,-0.092574735,,-0.023883697
FELE,1.54,1.275958386,0.004445899,-0.014965986,-0.066529139,8,0
FELP,-0.97,2.216386615,0.029997456,0.118773946,0.377358491,,-0.001652893
FENG,0.15,0.441966239,0.001709678,-0.010958904,-0.013661202,,0.011080332
FENX,-3.47,0.215634364,0.001016735,-0.008571429,-0.096354167,1,-0.00862069
FES,-4.361,0.329422774,0.012046914,-0.058070026,-0.187177598,,-0.002729754
FET,-2.31,1.524497342,0.018861178,-0.028503563,0.042835288,,-0.034912718
FEYE,-3.59,0.575114167,0.019140631,-0.022672065,-0.132902299,2,-0.033333333
FF,1.36,0.425918311,0.001549115,-0.011197244,0.01863354,,-0.019520852
FFBC,1.37,1.48410549,0.004065618,-0.002309469,-0.003230272,3,-0.002309469
FFG,4.31,0.624372926,0.000658446,-0.003138239,-0.007033448,,-0.002654591
FFHL,-0.701,0.010488777,1.63E-05,0,-0.071005917,,-0.020833333
FFIC,2.16,1.015188047,0.001993444,0.000877193,-0.011265165,4,-0.011542013
FFIN,1.56,0.816216065,0.001847333,-0.003290376,0.000275179,1,-0.007440066
FFIV,5.12,1.030652551,0.009589166,-0.010467668,-0.02560266,5,0.00839107
FFKT,2.35,1.923176179,0.002949163,-0.001519757,0.063795337,3,-0.00304414
FFM.V20161007,-0.042,0.185032134,0.000333319,0.083333333,-0.084507042,,0.083333333
FFNM,0.85,0.245821042,0.00016518,0,0.01744186,,#N/A
FFNW,0.6,0.350704891,0.001977342,0.00275672,0.032647268,,-0.000686342
FFWM,0.95,0.602517278,0.001843549,0.006902152,0.01141925,,0.009330629
FG.V20161019,-0.19,0.892857143,0.001420253,0,0.111111111,,#N/A
FGEN,-1.62,1.033081883,0.007021721,-0.011764706,-0.148073022,,-0.043731778
FGF.V20161018,-0.03,24.87643564,0.021213441,-0.2,-0.2,,-0.2
FGH.V20161017,-0.04,2.348796242,8.72E-05,0,0,,0
FGL,1.65,1.027064967,0.013274695,-0.006622517,-0.026816609,,-0.008888889
FGP,-6.68,2.263660729,0.022607051,-0.047619048,-0.276410999,,-0.028169014
FHCO,0.09,0.394956765,0.002054062,0,-0.084033613,,0
FHN,0.9,0.984407583,0.008745478,0.002622951,0.006583278,7,-0.007119741
FIBK,1.98,1.223887027,0.004664888,-0.0046875,0.009828789,1,-0.001552795
FICO,3.41,1.124044464,0.006657813,-0.009462957,-0.026625338,1,-0.025934959
FIG,0.07,0.416856037,0.001328952,-0.005769231,0.02173913,1,-0.015414258
FII,1.82,1.543420905,0.012385522,-0.015716374,-0.097520107,,-0.021308411
FINL,0.32,0.774827502,0.017798597,-0.011616651,-0.092847623,1,-0.023095823
FIS,1.46,0.888774292,0.004708616,-0.003034701,-0.017808397,,-0.01160619
FISI,1.97,0.904577642,0.001940161,-0.006825939,-0.022761194,6,0.002972873
FISV,3.94,0.938499415,0.004265376,-0.007761194,-0.00518755,2,0.037756087
FIT,0.47,0.48163734,0.031327101,-0.00433526,-0.072678331,,-0.033660589
FITB,2.26,1.06872091,0.009886498,0.000940734,0.040078201,2,0
FITBI,2.26,1.096307385,4.96E-05,0.006969798,-0.009467842,,0.010016694
FIVE,1.14,0.761735803,0.015786139,0.00915455,-0.067197611,1,-0.02443609
FIVN,-0.35,0.69445004,0.008018102,-0.025745257,-0.027721433,,-0.005
FIX,1.54,0.673757077,0.006339404,-0.003656307,-0.043859649,,0.001834862
FIZZ,1.56,0.393772454,0.014391499,-0.006388501,0.02344232,,-0.046657241
FKYS,1.59,1.387234043,0.000196267,0,0.00040016,,0
FL,4.02,1.351409287,0.018934564,0.00591716,0.011152416,2,-0.027955737
FLDM,-2.1,1.043965326,0.014876151,-0.0562249,-0.364864865,,-0.032397408
FLEX,0.79,1.73925802,0.013009971,-0.015272727,0.002962963,,0.013878744
FLIC,1.95,0.503751823,0.001474162,-0.001536098,0.002776921,1,0.00770416
FLIR,1.36,1.240363535,0.006790844,0.004445964,-0.038625205,1,-0.005828221
FLKS,-2.36,2.121860387,0.014724418,-0.018214936,-0.477713178,,-0.04
FLL,-0.1,0.41891406,0.000925154,-0.018072289,-0.079096045,,-0.024181818
FLML,0.41,0.379768083,0.001550567,-0.039004149,-0.11196319,,-0.028495102
FLO,0.88,0.49328915,0.008388358,0.019633508,0.026350461,,-0.007124352
FLOW,-8.93,1.181146781,0.009773127,0.000754432,-0.069449316,,-0.011152416
FLR,2.29,1.084731944,0.008269973,0.001408451,-0.005793048,2,-0.002951594
FLS,2.02,1.247325551,0.00997847,-0.006212609,-0.062513566,,-0.013378685
FLT,4.17,0.666229661,0.005119979,-0.014814815,0.015983077,,-0.002127904
FLTX,0.77,0.474371552,0.011121412,0,0.000166834,,0
FLWS,0.55,0.546865918,0.003344812,0.001043841,0.040130152,,-0.01048218
FLXN,-2.55,0.395983721,0.004949134,-0.003021148,0.072008663,,-0.02835443
FLXS,2.99,0.880524956,0.003765339,-0.005351496,-0.181872749,1,-0.011681674
FLXT,-0.038,0.319730694,0.001081873,-0.024460432,-0.149309912,,-0.078580482
FLY,1.54,0.38991528,0.002242661,-0.003265306,0.026913373,1,-0.006504065
FM.TO,-0.6,1.38358701,0.008443809,0.013344454,0.129182156,,-0.016260163
FMBH,1.84,0.617091434,0.002653767,0.001150307,-0.001911315,,0.023362696
FMBI,1.1,0.667143259,0.002604229,-0.004125838,-0.000517598,,-0.006690685
FMC,-0.7,0.669403201,0.004934422,-0.008586387,-0.001897533,,-0.008231321
FMCC,-0.11,0.545854242,0.000235025,-0.011976048,-0.006024096,,-0.024390244
FMCKJ,-0.11,0.311139113,4.46E-05,0.0025,0.086720867,,-0.065491184
FMI,-2.49,0.431046888,0.005383764,-0.006315789,0.02832244,1,-0.018789144
FMNB,0.68,0.570978804,0.001576951,-0.010054845,0.009319664,,-0.000919118
FMR.V,-0.035,2.051313051,0.007483508,0.1,-0.320987654,,-0.083333333
FMS,1.8,0.84094948,0.000333095,-0.002464268,-0.061877173,,-0.011968735
FMSA,-1.47,1.249535975,0.031865603,-0.01391863,0.106971154,,-0.016987542
FMX,2.8,0.799135331,0.001508728,-0.012470851,0.047424454,,0.005211047
FN.TO,2.38,0.734721506,0.001444029,0.003431186,-0.076491228,3,-0.018655266
FN,1.68,0.461212324,0.007288359,-0.01454215,0.005564572,,-0.075034419
FNB,0.76,1.037084587,0.00988816,0.003069839,0.057443366,2,-0.003025719
FNBC,-1.13,6.176115215,0.20688799,-0.141732283,-0.483901515,7,-0.140625
FNF,1.96,0.784006569,0.003376415,-0.002184002,-0.01429342,4,-0.021947874
FNFV,-0.18,0.414449724,0.001508257,-0.008196721,-0.036624204,,-0.016460905
FNGN,0.48,0.511174985,0.002245018,-0.013133893,-0.076161202,,0.002198608
FNHC,2.17,0.825711223,0.005567927,-0.005005562,-0.006662965,,-0.01332593
FNHM,0.21,6.186872587,0.000523352,0,0.02962963,,#N/A
FNJN,-0.51,0.406236433,0.002290095,-0.04375,-0.078313253,2,0
FNLC,1.62,1.080976051,0.001186254,-0.002504174,0.028399312,1,0.000421408
FNMA,-0.06,0.432558217,0.000180158,-0.005747126,-0.017045455,2,-0.01744186
FNMAK,-0.06,1.665056361,5.41E-07,0.00877193,0.072761194,,0
FNMAP,-0.06,0.181488203,1.74E-08,0,0.01590106,,0
FNSR,0.51,0.381709978,0.006206602,-0.017022697,0.026132404,,-0.073823231
FNV.TO,0.34,1.088917363,0.002947372,0.00755814,-0.042647221,2,-0.009912536
FNV,0.34,0.756162177,0.002842488,0.008082064,-0.056032601,2,-0.01074599
FNWB,0.33,0.695221099,0.001654554,-0.002212389,0.006696429,1,-0.007331378
FOE,0.64,0.516157954,0.003360076,0.004447739,0.024187453,3,-0.005355777
FOGO,1.14,0.980261035,0.00987841,-0.004329004,0.004366812,,0.017467249
FOLD,-1.41,0.517224579,0.009504053,0,0.024523161,,-0.020942408
FOMX,-0.7,0.693249048,0.005565146,0.003157895,0.00105042,,-0.066666667
FONR,2.42,0.767625256,0.005209991,-0.02236909,-0.041375872,,-0.045478583
FOR,-4.84,0.282785424,0.002345149,-0.01675485,-0.034632035,,-0.008093525
FORD,0.08,0.907564678,0.009584781,0,-0.235714286,,-0.035714286
FORK,0.64,0.353769038,0.001588401,0.024390244,-0.036697248,,-0.119047619
FORM,0.34,0.592115627,0.003735849,0.007648184,0.024295432,,0.011516315
FORR,0.85,0.888225611,0.006516368,-0.015915119,-0.054536188,,-0.12911084
FOSL,2.89,0.609249597,0.013847257,-0.007936508,0.015542211,,-0.068675543
FOX,1.42,0.545511068,0.001301083,0.001168224,0.037111739,,-0.012420023
FOXA,1.42,0.692377868,0.005387355,-0.001172333,0.045826514,,-0.012854442
FOXF,0.78,0.515051404,0.006545469,-0.016166282,-0.023383769,,-0.002314815
FPI,-0.07,0.83277279,0.008781433,0.005550416,-0.003666361,,-0.02398524
FPO,-0.88,0.48997366,0.001835296,-0.007709251,-0.015300546,3,-0.029714286
FPP,-1.328,0.072852703,0.000361278,0.049586777,-0.125645439,2,0.003802281
FPRX,8.89,1.140538777,0.023118949,-0.015702644,-0.018823063,,-0.012494962
FR.TO,-0.72,0.96188094,0.007605583,0.009099181,-0.171150972,,-0.038033395
FR,1.09,0.63862309,0.00426401,-0.001111111,-0.019629226,,-0.019201807
FRAN,0.97,0.558596936,0.014084578,-0.003117207,0.019770408,,-0.015161087
FRBA,0.44,0.535573721,0.000375106,0.01744186,0.035502959,2,0.019473081
FRBK,0.08,0.791695243,0.001647593,0.025316456,-0.009779951,,-0.012345679
FRC.TO,-1.12,1.453957167,0.007132557,-0.024096386,0.100970874,,-0.007194245
FRC,3.74,1.20121978,0.005882507,0.007205765,-0.013333333,2,-0.007376185
FRD,-0.25,0.138181818,0.000103261,-0.006382576,-0.020152404,,0.001923077
FRED,-0.22,0.464630218,0.003440434,0.00554939,-0.054279749,,-0.027262814
FRGI,1.33,1.223644982,0.033430984,0.003703704,0.060665362,1,-0.014231499
FRI.V20161020,-0.02,1.109139308,0.000963577,0,0.142857143,,#N/A
FRME,1.74,1.097451831,0.002791857,0.030047636,0.043817304,7,-0.018011777
FRN.V20161021,-0.192,2.663825253,0.000460448,0,-0.152046784,,0
FRO,1.53,0.443027892,0.007814299,-0.009345794,0.00952381,1,-0.002710027
FRP,5.27,0.933564435,0.00833667,-0.003797468,0.078082192,,-0.002552648
FRPH,1.23,0.348098499,0.000380293,-0.003149606,0.005400254,,-0.004694836
FRPT,-0.12,0.459422008,0.005715301,0,-0.018538713,,-0.034682081
FRSH,0.32,0.930384685,0.016529434,0.003401361,-0.054487179,,-0.018281536
FRT,3.61,0.985028042,0.005656092,0.00216905,-0.028197713,,-0.020057503
FRU.TO,-0.41,0.605792553,0.002285426,0.012307692,0.071661238,,0.000762777
FSAM,-0.83,0.704291366,0.019423837,0,-0.061946903,,-0.00990099
FSB,2.22,0.519572159,0.003078324,0,-0.112059471,,-0.031674208
FSBW,2.803,0.181143485,0.000289289,-0.001611527,0.001939294,,#N/A
FSI,0.16,0.614296976,0.012397888,-0.028846154,-0.073394495,1,-0.016611111
FSLR,6.79,0.766073064,0.036725219,-0.00756282,0.067156348,5,-0.011078998
FSM,-0.1,0.582340256,0.006067534,0.01161103,-0.033287101,2,-0.034883721
FSNN,-1.01,0.425123906,0.001922296,-0.007751938,-0.152317881,,0
FSP,0.23,0.559289478,0.002807156,-0.023770492,-0.030130293,,-0.014196983
FSRL,0.31,0.032341527,3.05E-05,0,-0.003766478,,0
FSS,0.85,0.635653651,0.003303665,-0.023696682,-0.055767762,3,-0.008116883
FSTR,-14.54,0.655570395,0.004686034,-0.011857708,0.04427736,,0
FSV,0.78,0.831357136,0.000869825,-0.010944829,-0.042180402,,-0.010580767
FSW.V,0.017,2.775590398,0.001710118,-0.071428571,0.326530612,,0
FSY.TO,-0.01,1.30267602,0.001084343,0.166666667,0,,0.071428571
FSZ.TO,0.44,1.073088118,0.000825823,-0.005733006,-0.026463512,,-0.004128819
FT.TO,-0.18,0.283069077,0.000366455,0,0.076923077,,0
FTAI,-0.44,1.173039971,0.002225483,0.015189873,0.006694561,,-0.008326395
